####### Working on: LRNA GRCh38 backlog

# Special case - "with internal_status of 'requires lab review' cannot be launched."
ENCSR703QFF       GRCh38 v24 shRNA  1,2   yes     -

####### GRCh38 Full list
# Experiment      On                Reps  TopHat  Assembled  Launched    Posted         Time  Cost
ENCSR620HAA  ENC3  hg19 V19       1,2   yes     2016-02-09  2016-02-10   8h05m  $37.48
ENCSR644AIM  ENC3  hg19 V19       1,2   yes     2016-02-09  2016-02-10   7h27m  $35.78
ENCSR689ZJC  ENC3  hg19 V19       1,2   yes     2016-02-09  2016-02-10   7h26m  $32.40
ENCSR741YCA  ENC3  hg19 V19       1,2   yes     2016-02-09  2016-02-10   8h15m  $38.63
ENCSR760EGM  ENC3  hg19 V19       1,2   yes     2016-02-09  2016-02-10   7h57m  $36.12
ENCSR767LLP  ENC3  hg19 V19       1,2   yes     2016-02-09  2016-02-10   9h08m  $39.69
ENCSR782MXN  ENC3  hg19 V19       1,2   yes     2016-02-09  2016-02-10   7h34m  $36.92
ENCSR837QDN  ENC3  hg19 V19       1,2   yes     2016-02-09  2016-02-10   8h36m  $40.51
ENCSR958KSY  ENC3  hg19 V19       1,2   yes     2016-02-09  2016-02-10   7h54m  $35.35

#### Done: shRNA strays on GRCh38
# Experiment       On             Reps  TopHat  Launched    Posted      Duration Cost
ENCSR003LSA       GRCh38 v24       1,2   yes     2016-02-04  2016-02-05  6h33m  $28.15      
ENCSR016XPB       GRCh38 v24       1,2   yes     2016-02-04  2016-02-05  8h54m  $40.40
ENCSR060KRD       GRCh38 v24       1,2   yes     2016-02-04  2016-02-05  8h28m  $36.31
ENCSR092WKG       GRCh38 v24       1,2   yes     2016-02-04  2016-02-05  7h23m  $32.98
ENCSR104ABF       GRCh38 v24       1,2   yes     2016-02-04  2016-02-05  4h38m  $23.40
ENCSR243IGA       GRCh38 v24       1,2   yes     2016-02-04  2016-02-05  7h10m  $34.07
ENCSR246RRQ       GRCh38 v24       1,2   yes     2016-02-04  2016-02-05  5h52m  $28.33
ENCSR362XMY       GRCh38 v24       1,2   yes     2016-02-04  2016-02-05 16h42m  $61.10
ENCSR385TMY       GRCh38 v24       1,2   yes     2016-02-04  2016-02-05  6h52m  $34.09
ENCSR422JMS       GRCh38 v24       1,2   yes     2016-02-04  2016-02-05  9h55m  $38.09
ENCSR426UUG       GRCh38 v24       1,2   yes     2016-02-04  2016-02-05  8h40m  $39.97
ENCSR517JDK       GRCh38 v24       1,2   yes     2016-02-04  2016-02-05  6h19m  $31.24
ENCSR542ESY       GRCh38 v24       1,2   yes     2016-02-04  2016-02-05  7h18m  $32.99
ENCSR584JRB       GRCh38 v24       1,2   yes     2016-02-04  2016-02-05  6h49m  $33.47
ENCSR602AWR       GRCh38 v24       1,2   yes     2016-02-04  2016-02-05  4h09m  $20.53
ENCSR620HAA       GRCh38 v24       1,2   yes     2016-02-04  2016-02-05  6h40m  $32.70
ENCSR644AIM       GRCh38 v24       1,2   yes     2016-02-04  2016-02-05  5h56m  $29.56
ENCSR689ZJC       GRCh38 v24       1,2   yes     2016-02-04  2016-02-05  6h01m  $28.79
ENCSR741YCA       GRCh38 v24       1,2   yes     2016-02-04  2016-02-05  6h42m  $32.99
ENCSR760EGM       GRCh38 v24       1,2   yes     2016-02-04  2016-02-05  6h18m  $30.25
ENCSR767LLP       GRCh38 v24       1,2   yes     2016-02-04  2016-02-05  7h39m  $34.53
ENCSR782MXN       GRCh38 v24       1,2   yes     2016-02-04  2016-02-05  5h57m  $29.83
ENCSR837QDN       GRCh38 v24       1,2   yes     2016-02-04  2016-02-05  7h03m  $37.10
ENCSR958KSY       GRCh38 v24       1,2   yes     2016-02-04  2016-02-05  6h34m  $30.44

#### Done: Mixed straggler
# Experiment       On             Reps         Assembled   Launched    Finished    Posted      Time/Cost
ENCSR000AIZ  ENC3  hg19 v19 SE    1,2          2016-01-20  2016-01-20  2016-01-22  2016-01-22  1d09h41m $79.34

####### Done: missing mice
# Experiment       On             Reps         Assembled   Launched    Finished    Posted      Time/Cost
ENCSR000BYP  ENC2  mm10 M4  PE    1,2          2016-01-04  2016-01-05  2016-01-05  2016-01-06     7h56m  $38.36
ENCSR000BYQ  ENC2  mm10 M4  PE    1,2          2016-01-04  2016-01-05  2016-01-05  2016-01-06     9h09m  $44.34
ENCSR000BYR  ENC2  mm10 M4  PE    1,2          2016-01-04  2016-01-05  2016-01-05  2016-01-06    13h52m  $60.37
ENCSR000BYS  ENC2  mm10 M4  PE    1,2          2016-01-04  2016-01-05  2016-01-05  2016-01-06     9h57m  $47.57
ENCSR000BYT  ENC2  mm10 M4  PE    1,2          2016-01-04  2016-01-05  2016-01-05  2016-01-06     8h52m  $39.88
ENCSR000BYU  ENC2  mm10 M4  PE    1,2          2016-01-04  2016-01-05  2016-01-05  2016-01-06    10h21m  $47.12
ENCSR000BYV  ENC2  mm10 M4  PE    1,2          2016-01-04  2016-01-05  2016-01-05  2016-01-06    13h08m  $53.83
ENCSR000BYW  ENC2  mm10 M4  PE    1,2          2016-01-04  2016-01-05  2016-01-05  2016-01-06     9h17m  $44.13
ENCSR000BYX  ENC2  mm10 M4  PE    1,2          2016-01-04  2016-01-05  2016-01-05  2016-01-06     9h06m  $42.88
ENCSR000BYY  ENC2  mm10 M4  PE    1,2          2016-01-04  2016-01-05  2016-01-05  2016-01-06     9h38m  $45.66
ENCSR000BYZ  ENC2  mm10 M4  PE    1,2          2016-01-04  2016-01-05  2016-01-05  2016-01-06     9h30m  $44.61
ENCSR000BZA  ENC2  mm10 M4  PE    1,2          2016-01-04  2016-01-05  2016-01-05  2016-01-06    10h36m  $46.73
ENCSR000BZB  ENC2  mm10 M4  PE    1,2          2016-01-04  2016-01-05  2016-01-05  2016-01-06    10h53m  $42.97
ENCSR000BZC  ENC2  mm10 M4  PE    1,2          2016-01-04  2016-01-04  2016-01-05  2016-01-06     7h33m  $35.20
ENCSR000BZD  ENC2  mm10 M4  PE    1,2          2016-01-04  2016-01-05  2016-01-05  2016-01-06     9h50m  $43.64
ENCSR000BZE  ENC2  mm10 M4  PE    1,2          2016-01-04  2016-01-05  2016-01-05  2016-01-06     9h46m  $44.71
ENCSR000BZF  ENC2  mm10 M4  PE    1,2          2016-01-04  2016-01-05  2016-01-05  2016-01-06     9h14m  $46.55
ENCSR000BZG  ENC2  mm10 M4  PE    1,2          2016-01-04  2016-01-04  2016-01-06  2016-01-06  2d01h51m $175.95
ENCSR000BZH  ENC2  mm10 M4  PE    1,2          2016-01-04  2016-01-04  2016-01-06  2016-01-06  1d11h17m $133.60
ENCSR000BZI  ENC2  mm10 M4  PE    1,2          2016-01-04  2016-01-04  2016-01-06  2016-01-06  1d04h29m $103.40
ENCSR000BZJ  ENC2  mm10 M4  PE    1,2          2016-01-04  2016-01-04  2016-01-06  2016-01-06  1d14h54m $152.80
ENCSR000BZK  ENC2  mm10 M4  PE    1,2          2016-01-04  2016-01-04  2016-01-06  2016-01-06  1d23h17m $165.48
ENCSR000BZL  ENC2  mm10 M4  PE    1,2          2016-01-04  2016-01-04  2016-01-06  2016-01-06  1d16h27m $155.78
ENCSR000BZM  ENC2  mm10 M4  PE    1,2          2016-01-04  2016-01-04  2016-01-06  2016-01-06  1d07h28m $125.43
ENCSR000BZN  ENC2  mm10 M4  PE    1,2          2016-01-04  2016-01-04  2016-01-06  2016-01-06  1d11h53m $148.04
ENCSR000BZO  ENC2  mm10 M4  PE    1,2          2016-01-04  2016-01-04  2016-01-06  2016-01-06  1d08h37m $147.85
ENCSR000BZP  ENC2  mm10 M4  PE    1,2          2016-01-04  2016-01-04  2016-01-06  2016-01-06  1d18h11m $182.57
ENCSR000BZQ  ENC2  mm10 M4  PE    1,2          2016-01-04  2016-01-04  2016-01-05  2016-01-06  1d02h49m $120.60
ENCSR000BZR  ENC2  mm10 M4  PE    1,2          2016-01-04  2016-01-04  2016-01-05  2016-01-06  1d10h03m $136.11
ENCSR000BZS  ENC2  mm10 M4  PE    1,2          2016-01-04  2016-01-04  2016-01-05  2016-01-06  1d15h44m $154.23

####### Working on: hg19 2015 close-out
# Experiment       On             Reps  Assembled   Launched    Posted       Total Time/Cost
ENCSR040FSN  ENC3  hg19 v19 shRNA 1,2   2015-12-15  2015-12-16  2015-12-17    12h12m  $47.28
ENCSR082UWF  ENC3  hg19 v19 shRNA 1,2   2015-12-15  2015-12-16  2015-12-17     9h31m  $39.36
ENCSR101OPF  ENC3  hg19 v19 shRNA 1,2   2015-12-15  2015-12-16  2015-12-17    10h53m  $44.95
ENCSR113PYX  ENC3  hg19 v19 shRNA 1,2   2015-12-15  2015-12-16  2015-12-17    13h40m  $48.72
ENCSR118XYK  ENC3  hg19 v19 shRNA 1,2   2015-12-15  2015-12-16  2015-12-17    12h46m  $58.09
ENCSR126ARZ  ENC3  hg19 v19 shRNA 1,2   2015-12-15  2015-12-16  2015-12-17    10h09m  $42.76
ENCSR129ROE  ENC3  hg19 v19 shRNA 1,2   2015-12-15  2015-12-16  2015-12-17    10h02m  $44.75
ENCSR169QQW  ENC3  hg19 v19 shRNA 1,2   2015-12-15  2015-12-16  2015-12-17    13h49m  $56.95
ENCSR191VWK  ENC3  hg19 v19 shRNA 1,2   2015-12-15  2015-12-16  2015-12-18    15h47m  $53.15
ENCSR192GBD  ENC3  hg19 v19 shRNA 1,2   2015-12-15  2015-12-16  2015-12-17    13h51m  $47.51
ENCSR219DXZ  ENC3  hg19 v19 shRNA 1,2   2015-12-15  2015-12-16  2015-12-17     9h53m  $40.69
ENCSR227AVS  ENC3  hg19 v19 shRNA 1,2   2015-12-15  2015-12-16  2015-12-17     9h31m  $39.36
ENCSR379YAE  ENC3  hg19 v19 -     1,2   2015-12-15  2015-12-16  2015-12-17  1d07h06m $107.00
ENCSR419JMU  ENC3  hg19 v19 shRNA 1,2   2015-12-15  2015-12-16  2015-12-17     9h35m  $42.97
ENCSR552NBS  ENC3  hg19 v19 shRNA 1,2   2015-12-15  2015-12-16  2015-12-17    10h01m  $43.97
ENCSR556FNN  ENC3  hg19 v19 shRNA 1,2   2015-12-15  2015-12-16  2015-12-17     9h42m  $43.10
ENCSR558XNA  ENC3  hg19 v19 shRNA 1,2   2015-12-15  2015-12-16  2015-12-17    16h03m  $55.59
ENCSR605MFS  ENC3  hg19 v19 shRNA 1,2   2015-12-15  2015-12-16  2015-12-17    17h45m  $73.86
ENCSR620PUP  ENC3  hg19 v19 shRNA 1,2   2015-12-15  2015-12-16  2015-12-17    19h11m  $62.10
ENCSR745WVZ  ENC3  hg19 v19 shRNA 1,2   2015-12-15  2015-12-16  2015-12-17    16h06m  $63.81
ENCSR778WPL  ENC3  hg19 v19 shRNA 1,2   2015-12-15  2015-12-16  2015-12-17    10h07m  $44.07
ENCSR788YGG  ENC3  hg19 v19 shRNA 1,2   2015-12-15  2015-12-16  2015-12-17    10h09m  $41.12
ENCSR954HAY  ENC3  hg19 v19 shRNA 1,2   2015-12-15  2015-12-16  2015-12-17    11h49m  $50.61
ENCSR963RLK  ENC3  hg19 v19 shRNA 1,2   2015-12-15  2015-12-16  2015-12-17     9h53m  $37.43
ENCSR984CLJ  ENC3  hg19 v19 shRNA 1,2   2015-12-15  2015-12-16  2015-12-17    17h24m  $67.32

#Experiment        On             Reps    Last Post   Finished    Total Time/Cost
ENCSR000AHH  ENC3  hg19 v19 -     1       2015-09-16  2015-09-18  2d00h44m  $85.55  Failed in RSEM

# Done: Do OVER:
#Experiment        On             Reps    Last Post   Finished    Total Time/Cost
ENCSR000AJV        mm10 M4  -     1,2     2015-08-20  2014-10-20     6h43m  $29.17
ENCSR000CWD  ENC2  mm10 M4  -     1,2     2015-08-20  2014-10-21  1d06h23m  $113.61

# Done: LRNA http://redmine.encodedcc.org/issues/3060#note-95
#Experiment        On             Reps    Assembeled  Finished    Total Time/Cost
ENCSR340NCF  ENC3  mm10 v19 -     1,2     2015-08-20  2014-10-23  1d12h12m $139.20
ENCSR558PXY  ENC3  mm10 v19 -     1,2     2015-08-20  2014-10-22  1d03h51m $114.12
ENCSR661TLW  ENC3  mm10 v19 -     1,2     2015-08-20  2014-10-22    23h32m  $95.87
ENCSR848LXY  ENC3  mm10 v19 -     1,2     2015-08-20  2014-10-23  1d14h49m $148.35

# Done: LRNA http://redmine.encodedcc.org/issues/3060#note-89
#Experiment        On             Reps    Assembeled  Finished    Total Time/Cost
ENCSR000AJG  ENC3  hg19 v19 -     1,2     2015-10-09  2015-10-12    17h14m  $32.76 -  19 file(s), qc 5
ENCSR620HJQ  ENC3  mm10 v19 -     1b12tn7 2015-10-12  2015-10-12     8h13m $113.83 - 108 file(s), qc 24
ENCSR637NLF  ENC3  mm10 v19 -     1b16t   2015-10-12  2015-10-12     3h05m  $62.41 - 144 file(s), qc 32
ENCSR673UIY  ENC3  hg19 v19 -     1b9t    2015-10-09  2015-10-12    16h04m $125.46 -  81 file(s), qc 18
ENCSR734SOQ  ENC3  mm10 v19 -     1b15t   2015-10-12  2015-10-12     3h47m  $70.03 - 135 file(s), qc 30
ENCSR888LYA  ENC3  hg19 v19 -     1b20t   2015-10-09  2015-10-12     8h10m $176.26 - 180 file(s), qc 40


# Done: LRNA http://redmine.encodedcc.org/issues/3060#note-87
#Experiment        On             Reps    Assembeled  Launched    Total Time/Cost   Posted
ENCSR118TVR  ENC3  hg19 v19 -     1,2     2015-10-07  2015-10-07  1d07h06m $122.05  2015-10-09
ENCSR362HMX  ENC3  hg19 v19 -     1,2     2015-10-07  2015-10-07  1d23h45m $164.47  2015-10-09
ENCSR388ZNJ  ENC3  hg19 v19 -     1,2     2015-10-07  2015-10-07    14h59m  $36.22  2015-10-09
ENCSR805QYO  ENC3  mm10 M4  -     1,2     2015-10-07  2015-10-07    14h37m  $34.54  2015-10-09
ENCSR822EWO  ENC3  mm10 M4  -     1,2     2015-10-07  2015-10-07    14h40m  $35.21  2015-10-09
ENCSR878EUT  ENC3  hg19 v19 -     1,2     2015-10-07  2015-10-07  1d05h23m $103.23  2015-10-09

# Rejected: LRNA http://redmine.encodedcc.org/issues/3060#note-73  Controls
# ENCSR620HJQ # control: 1 biorep 13 techreps, 12 fastqs
# ENCSR637NLF # control: 1 biorep, 16 techreps, 44 fastqs
# ENCSR734SOQ # control: 1 biorep, 15 techreps, 32 fastqs

# Done: LRNA http://redmine.encodedcc.org/issues/3060#note-73
#Experiment        On             Reps    Assembled   Launched
ENCSR004XCU  ENC3  mm10 M4  -     1,2     2015-10-01  2015-10-01
ENCSR020DGG  ENC3  mm10 M4  -     1,2     2015-10-01  2015-10-01
ENCSR027CXR  ENC3  mm10 M4  scell 1       2015-10-01  2015-10-01
ENCSR062VTB  ENC3  mm10 M4  -     1,2     2015-10-01  2015-10-01
ENCSR068SJG  ENC3  mm10 M4  scell 1       2015-10-01  2015-10-01
ENCSR080EVZ  ENC3  mm10 M4  -     1,2     2015-10-01  2015-10-01
ENCSR100KRK  ENC3  mm10 M4  scell 1       2015-10-01  2015-10-01
ENCSR111QQX  ENC3  mm10 M4  scell 1       2015-10-01  2015-10-01
ENCSR115TWD  ENC3  mm10 M4  -     1,2     2015-10-01  2015-10-01
ENCSR138VRG  ENC3  mm10 M4  scell 1       2015-10-01  2015-10-01
ENCSR145EKP  ENC3  mm10 M4  scell 1       2015-10-01  2015-10-01
ENCSR167AWS  ENC3  mm10 M4  scell 1       2015-10-01  2015-10-01
ENCSR194TNV  ENC3  mm10 M4  scell 1       2015-10-01  2015-10-01
ENCSR195BCE  ENC3  mm10 M4  scell 1       2015-10-01  2015-10-01
ENCSR198EIH  ENC3  mm10 M4  scell 1       2015-10-01  2015-10-01
ENCSR220HFQ  ENC3  mm10 M4  scell 1       2015-10-01  2015-10-01
ENCSR267LBO  ENC3  mm10 M4  scell 1       2015-10-01  2015-10-01
ENCSR268IGT  ENC3  mm10 M4  scell 1       2015-10-01  2015-10-01
ENCSR282DYQ  ENC3  mm10 M4  scell 1       2015-10-01  2015-10-01
ENCSR284YKY  ENC3  mm10 M4  -     1,2     2015-10-01  2015-10-01
ENCSR285WZV  ENC3  mm10 M4  -     1,2     2015-10-01  2015-10-01
ENCSR292IVH  ENC3  mm10 M4  scell 1       2015-10-01  2015-10-01
ENCSR295UJP  ENC3  mm10 M4  scell 1       2015-10-01  2015-10-01
ENCSR298YHA  ENC3  mm10 M4  scell 1       2015-10-01  2015-10-01
ENCSR316RMA  ENC3  mm10 M4  scell 1       2015-10-01  2015-10-01
ENCSR320PXZ  ENC3  mm10 M4  scell 1       2015-10-01  2015-10-01
ENCSR323FHJ  ENC3  mm10 M4  scell 1       2015-10-01  2015-10-01
ENCSR347SQR  ENC3  mm10 M4  -     1,2     2015-10-01  2015-10-01
ENCSR351YGY  ENC3  mm10 M4  scell 1       2015-10-01  2015-10-01
ENCSR362OYV  ENC3  mm10 M4  scell 1       2015-10-01  2015-10-01
ENCSR367DUL  ENC3  mm10 M4  scell 1       2015-10-01  2015-10-01
ENCSR367ZPZ  ENC3  mm10 M4  -     1,2     2015-10-01  2015-10-01
ENCSR370SFB  ENC3  mm10 M4  -     1,2     2015-10-01  2015-10-01
ENCSR390KQJ  ENC3  mm10 M4  scell 1       2015-10-01  2015-10-01
ENCSR401BSG  ENC3  mm10 M4  -     1,2     2015-10-01  2015-10-01
ENCSR427FOY  ENC3  mm10 M4  scell 1       2015-10-01  2015-10-01
ENCSR448MXQ  ENC3  mm10 M4  -     1,2     2015-10-01  2015-10-01
ENCSR457RRW  ENC3  mm10 M4  -     1,2     2015-10-01  2015-10-01
ENCSR466KZY  ENC3  mm10 M4  -     1,2     2015-10-01  2015-10-01
ENCSR474NEW  ENC3  mm10 M4  scell 1       2015-10-01  2015-10-01
ENCSR521YLY  ENC3  mm10 M4  scell 1       2015-10-01  2015-10-01
ENCSR527DQV  ENC3  mm10 M4  scell 1       2015-10-01  2015-10-01
ENCSR530UXI  ENC3  mm10 M4  scell 1       2015-10-01  2015-10-01
ENCSR537GNQ  ENC3  mm10 M4  -     1,2     2015-10-01  2015-10-01
ENCSR538WYL  ENC3  mm10 M4  -     1,2     2015-10-01  2015-10-01
ENCSR557RMA  ENC3  mm10 M4  -     1,2     2015-10-01  2015-10-01
ENCSR559QTE  ENC3  mm10 M4  scell 1       2015-10-01  2015-10-01
ENCSR577ONT  ENC3  mm10 M4  scell 1       2015-10-01  2015-10-01
ENCSR597UZW  ENC3  mm10 M4  -     1,2     2015-10-01  2015-10-01
ENCSR611PTP  ENC3  mm10 M4  -     1,2     2015-10-01  2015-10-01
ENCSR636CWO  ENC3  mm10 M4  -     1,2     2015-10-01  2015-10-01
ENCSR650MMK  ENC3  mm10 M4  scell 1       2015-10-01  2015-10-01
ENCSR659SFM  ENC3  mm10 M4  scell 1       2015-10-01  2015-10-01
ENCSR662UPQ  ENC3  mm10 M4  scell 1       2015-10-01  2015-10-01
ENCSR691PPV  ENC3  mm10 M4  scell 1       2015-10-01  2015-10-01
ENCSR708EHJ  ENC3  mm10 M4  scell 1       2015-10-01  2015-10-01
ENCSR710QXP  ENC3  mm10 M4  scell 1       2015-10-01  2015-10-01
ENCSR726VVO  ENC3  mm10 M4  scell 1       2015-10-01  2015-10-01
ENCSR739YUO  ENC3  mm10 M4  scell 1       2015-10-01  2015-10-01
ENCSR746LUP  ENC3  mm10 M4  scell 1       2015-10-01  2015-10-01
ENCSR752RGN  ENC3  mm10 M4  -     1,2     2015-10-01  2015-10-01
ENCSR775HGC  ENC3  mm10 M4  scell 1       2015-10-01  2015-10-01
ENCSR782WIL  ENC3  mm10 M4  scell 1       2015-10-01  2015-10-01
ENCSR789RPP  ENC3  mm10 M4  scell 1       2015-10-01  2015-10-01
ENCSR792RJV  ENC3  mm10 M4  -     1,2     2015-10-01  2015-10-01
ENCSR796QJD  ENC3  mm10 M4  scell 1       2015-10-01  2015-10-01
ENCSR803PLZ  ENC3  mm10 M4  scell 1       2015-10-01  2015-10-01
ENCSR826HIQ  ENC3  mm10 M4  -     1,2     2015-10-01  2015-10-01
ENCSR830IVQ  ENC3  mm10 M4  -     1,2     2015-10-01  2015-10-01
ENCSR833SOQ  ENC3  mm10 M4  scell 1       2015-10-01  2015-10-01
ENCSR846FYI  ENC3  mm10 M4  scell 1       2015-10-01  2015-10-01
ENCSR848GST  ENC3  mm10 M4  -     1,2     2015-10-01  2015-10-01
ENCSR906YQZ  ENC3  mm10 M4  -     1,2     2015-10-01  2015-10-01
ENCSR909YEQ  ENC3  mm10 M4  scell 1       2015-10-01  2015-10-01
ENCSR921PRX  ENC3  mm10 M4  -     1,2     2015-10-01  2015-10-01
ENCSR927IOO  ENC3  mm10 M4  scell 1       2015-10-01  2015-10-01
ENCSR940DVT  ENC3  mm10 M4  scell 1       2015-10-01  2015-10-01
ENCSR948NDP  ENC3  mm10 M4  scell 1       2015-10-01  2015-10-01
ENCSR953TKB  ENC3  mm10 M4  scell 1       2015-10-01  2015-10-01
ENCSR970EWM  ENC3  mm10 M4  -     1,2     2015-10-01  2015-10-01
ENCSR980SWK  ENC3  mm10 M4  scell 1       2015-10-01  2015-10-01
ENCSR992WBR  ENC3  mm10 M4  -     1,2     2015-10-01  2015-10-01


# 245 mostly shRNA, 1 failed on RSEM (ENCSR000AHH), 1 needed restart (ENCSR708GKW)
#Experiment        On             Reps    Assembled   Launched
ENCSR000AHH  ENC3  hg19 v19 -     1       2015-09-16  2015-09-18  Failed in RSEM
ENCSR000KYM  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR003EKR  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR004RGI  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR007XKL  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR009PPI  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR010ZMZ  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR014VQS  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR016IDR  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR017PRS  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR028YAQ  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR029LGJ  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR030ARO  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR030GZQ  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR031RZS  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR047AJA  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR047EEG  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR047VPW  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR056QEW  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR057GCF  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR064DXG  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR066VOO  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR067AUG  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR067LLB  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR074UZM  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR079IPT  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR081EST  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR081QQH  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR081XRA  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR082YGI  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR084SCN  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR094KBY  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR096BEN  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR098NHI  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR105OXX  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR109IQO  ENC3  hg19 v19 -     1,2     2015-09-16  2015-09-18
ENCSR113HRG  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR116YMU  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR117WLY  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR119QWQ  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR129RWD  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR134JRE  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR137HKS  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR139BIJ  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR143UET  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR147ZBD  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR148MQK  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR149DMY  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR167JPY  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR180XTP  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR181RLB  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR185JGT  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR193FFA  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR201WFU  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR205VSQ  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR207QGW  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR210KJB  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR210RWL  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR222CSF  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR222SMI  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR230ORC  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR232CPD  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR232XRZ  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR234YMW  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR237IWZ  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR237YZT  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR239BCO  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR245BNJ  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR246SOU  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR253DCB  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR256PLH  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
ENCSR268JDD  ENC3  hg19 v19 shRNA 1,2     2015-09-16  2015-09-18
